PowerDemand,HeatDemand,PV,Wind
108.2404166,49.7909871,232.6718939,193.5515917
113.7157478,41.12935331,123.784316,149.8964633
112.1113081,35.83692899,65.81262799,139.5562085
104.8031575,34.51158764,21.938626,148.4918462
97.93731194,36.8632055,0,134.7570521
93.07773873,40.60955834,0,135.7924313
91.43282668,46.02623239,0,124.3635539
84.22007523,52.45735767,0,108.7175086
76.44071086,55.91740693,0,101.9483048
72.4888747,61.47874883,0,108.4415957
70.72543647,66.64541326,0,111.4772776
70.16460529,71.25049816,0,104.6699034
70.28602235,75.29386081,29.00331403,107.1340796
71.98875205,77.87009943,94.85347211,85.08847867
82.78619759,80.77239159,247.7290323,82.79423078
97.73784106,83.51154794,363.7724285,93.40487536
108.5352866,84.74743013,465.7150887,86.61738999
114.5743398,85.67542098,530.8168549,92.10196724
118.1532522,84.71572462,509.6729009,92.53086436
118.0173807,84.04578895,603.7972412,96.18476758
116.0544716,82.97772321,530.8982551,86.42873806
115.6324028,79.26494638,363.8840288,86.02726605
113.7938016,76.81632239,327.8261368,66.67756653
109.7205484,72.32086083,254.9019506,55.72533781
107.6130951,67.19159823,196.8729025,51.80281788
112.4871228,61.46446324,87.06784224,36.56748711
110.0963631,56.93285492,65.89261819,25.37941545
102.678359,53.32517365,7.060291021,23.86173748
96.97175724,50.35129566,0,14.45484172
92.97655785,49.42425749,0,15.42543119
92.49956226,50.71096121,0,12.87079747
85.12203053,53.88158929,0,10.27592297
76.80207115,56.14614,0,7.77330623
72.35878499,59.75119436,0,5.966556849
70.34673088,63.93972851,0,4.627242945
70.19929588,67.56668312,7.063270029,3.052261256
70.04029735,70.95796789,29.03943412,2.687435023
72.0292244,73.96897003,72.99491632,2.204238269
83.03192259,76.87128915,102.0413605,0.940875459
98.25819988,78.4149469,146.0054727,1.563309986
108.6913942,77.25980495,131.0980346,3.504503934
114.3430692,74.70993026,313.2390995,4.559583936
117.3669322,74.83710222,619.4460811,5.271248021
116.8263372,74.16719348,670.5141115,2.683824133
115.036881,72.66441809,655.6319735,3.419025506
114.8518645,68.1908792,626.6140994,8.985324245
113.1549166,64.11202001,582.6728873,15.21819164
109.1250266,64.39868751,495.5346648,15.81556777
106.560814,61.4431346,335.348456,24.83621695
110.3391972,59.19391898,175.1447471,40.06590522
107.7720937,55.85786308,102.1079606,39.64921783
100.859994,55.61941702,21.99369614,28.80458931
95.88767636,56.77556322,0,24.23799688
92.24516461,55.5224995,0,28.41319927
91.93873108,55.93975695,0,27.43116183
84.54963582,57.8062022,0,31.41696483
76.92926997,62.35314669,0,28.31002004
71.80373558,68.02322655,0,26.46300736
69.95646177,73.95073377,0,33.81165285
69.8205903,81.16429183,0,34.96248314
70.31782206,87.4900752,22.00474617,37.39478423
71.80662646,92.02268211,73.09130656,36.98839678
83.45977318,93.18608179,189.4193835,42.27342289
98.54150635,91.79529456,277.4640082,43.20705376
108.3820698,88.79254903,357.6580129,58.5987821
114.4905042,86.35138527,400.9142233,64.77696998
118.2197424,82.78332325,437.8863177,69.2228333
118.3180324,76.89660256,656.4738756,86.6217133
116.8176645,72.89411873,649.4352577,98.44247525
116.5863939,69.50744799,613.3034654,101.1963887
114.4760498,65.86335213,547.2868969,112.9207553
110.0125275,58.65084071,452.1668542,126.9419644
108.7896842,50.36979168,335.8023571,122.497924
113.021936,45.72955172,218.6381581,98.89597568
112.9641183,42.50220669,109.3253791,100.8598151
106.2861801,40.63352526,29.10270428,119.9091697
100.1661822,42.33311888,0,140.3740125
96.19410989,46.18823644,0,158.6411417
92.93608549,52.14841174,0,166.8151695
84.50916347,59.01435413,0,176.5535391
77.98444203,66.16974467,0,174.257187
73.85337116,73.57879746,0,174.1033636
71.73724529,79.39764721,0,179.8285926
71.24579529,83.89412844,0,182.03357
73.08728734,88.69836052,66.10596873,184.2739606
75.8278438,91.49204785,175.506048,187.1375737
86.13383934,93.63363145,277.8355092,188.5118052
100.6778684,94.41655366,387.2612885,191.3479218
111.2382616,94.02225413,511.656306,190.4106526
118.0723074,94.8416412,518.7718242,188.8268007
122.5329389,94.31676173,635.3171216,189.6872417
122.2958865,89.84296148,643.2284418,191.2858672
119.9889624,85.29708356,614.1352676,182.2012917
118.2602148,80.17149319,555.1173169,179.7769508
115.7393654,74.78847768,548.0638989,184.7910213
112.0216907,65.18494178,438.6352196,185.8946702
112.1546713,56.46918278,336.2811584,189.4985295
115.8550007,51.93765354,218.9504589,191.5911363
115.7509289,48.81901922,109.4819795,192.1918362
107.7547484,46.51562779,29.14445439,187.8363225
100.270254,45.38946033,0,184.2845423
96.8474493,48.26644718,0,183.2347253
93.53449814,51.07480897,0,187.7261593
85.83607846,54.46288541,0,187.5841766
78.78521643,56.29277963,0,183.9855193
73.46888381,59.68054576,0,178.1359086
71.69966382,63.54310752,0,173.1994296
70.94803441,68.25698354,0,166.3175205
70.90756206,74.25676766,36.25380254,158.8307666
70.11546029,79.65890084,87.48748331,151.4417141
73.31277616,83.97419373,182.8681668,148.3939559
80.5920179,85.51793141,336.5930591,147.3931749
90.1521658,85.2323425,417.0232644,143.8851192
97.20013695,83.33465254,475.3891134,139.7976643
101.2589358,77.59296081,490.3991517,135.3131139
101.1115008,70.83682007,607.1241497,112.5083745
99.46080694,64.55202236,607.1625498,100.5107324
98.01825665,58.77435359,541.7494828,94.82867068
96.15363754,53.28268038,446.3605393,92.75299176
94.85852225,47.70048408,365.9443341,94.20493997
95.6361696,44.41895851,256.3351543,91.50376659
102.5598328,41.19166536,138.8241543,89.80306501
102.7043769,38.18174159,58.373009,91.84777084
95.69109636,35.76969242,14.98862826,90.82440591
91.31719138,33.88276236,0,86.75589663
88.64312522,32.73846243,0,85.50369034
87.98400404,32.82974709,0,87.98354354
81.10659495,33.39206227,0,89.95262954
74.23785851,33.70040489,0,89.98188602
69.50259324,35.24056699,0,88.3176835
67.01065266,37.36420886,0,88.20300312
65.95258972,40.33916498,0,91.55315825
65.5305209,44.6000292,44.20277283,90.3208163
64.66036532,48.91534731,80.51746552,88.02675632
67.17254207,53.23066652,66.31284926,92.07679389
72.11884176,57.7089023,80.52803555,94.76710477
80.24511202,61.33596873,183.1738675,97.30731017
87.64577081,63.02488168,439.8041226,96.14542249
92.33478197,61.73926599,446.9400408,97.89713247
93.80913196,59.87393784,556.7377211,101.6469945
93.82358637,57.61047958,439.8915228,100.1777935
93.24251902,53.46309918,439.9207229,96.07160991
92.82623196,49.38434605,491.290654,95.3087551
92.79732314,49.12769887,410.7526484,97.08807998
95.54366136,48.9980396,161.1522113,97.13466013
101.7272587,46.31419339,95.591764,92.52757546
104.372416,45.91271521,29.23250462,91.41221237
99.29602664,46.65253233,0,95.96325414
94.2109646,48.13483683,0,114.3146114
92.14687461,47.64266795,0,115.9391469
89.83995051,48.06003124,0,112.9320223
81.52288201,52.42631751,0,108.7327207
73.7984444,56.21257879,0,103.7086384
69.31757677,60.03513402,0,96.59776298
67.42693972,64.33248486,0,75.23001826
67.18121472,68.28562441,0,63.15360957
68.1988053,72.76388306,0,50.15501012
70.94514353,76.97054319,22.13839651,35.72938601
82.73127083,78.78615332,73.5361477,37.32814431
97.61931488,79.56915447,205.5990248,35.07635022
108.4543419,78.19677659,102.8065624,30.7849759
115.4560589,76.08177077,168.45623,27.53378654
118.9598083,71.3182887,183.4955684,25.44805949
118.9742627,64.6708845,80.68035594,22.92064406
117.2079336,58.92955986,95.71567431,23.16868296
116.8899366,52.93457517,51.42108125,19.86614656
114.5425401,48.74716398,66.45647963,18.65646948
110.9520642,45.55607109,66.46111964,14.97539963
109.2493345,41.83979724,58.55315946,16.09430224
114.4008869,37.85183144,29.27862473,14.61618238
113.5249495,33.86380269,22.15835656,16.29375324
106.2023446,31.88654236,0,12.46984691
99.17460958,32.39071564,0,13.14620078
95.63906048,34.61567628,0,12.62833758
93.74553255,38.51095807,0,8.985983097
85.56433552,44.07279589,0,18.99165998
78.42385614,50.79355496,0,16.52310908
73.54115587,56.78981899,0,14.80607439
71.43370264,62.06535307,0,18.1776086
71.00874294,68.40956968,0,15.7431644
71.66786411,74.30074813,51.47543139,16.23818497
73.46021116,78.61611836,132.2617376,14.78696465
83.66213494,81.51859585,293.84795,16.05181312
98.11943753,82.08425467,242.3825187,20.09961042
109.0151731,82.45084897,331.1214452,16.45829
115.0137539,83.05297258,404.0289313,11.47146571
117.8468186,81.11530409,580.7343823,10.06277479
117.5866392,79.46739624,602.9615391,4.902092372
115.7306927,78.07346304,610.1365574,3.590896976
114.8056104,76.75192234,573.7284644,1.422697191
112.5767401,73.86874673,507.1999946,0.927942672
108.9400101,68.72136521,426.3959884,1.67483219
107.173681,64.5704447,331.3132457,2.492193737
111.1341898,60.58244074,228.2898827,5.427595307
109.3996604,56.81180614,95.92046484,10.36739611
102.7043769,54.18246681,22.19809666,11.10341288
96.62196048,53.4911404,0,14.15748024
93.60966108,53.65112822,0,17.37846334
93.32924549,55.59012132,0,19.75727497
85.56144464,58.0001449,0,20.86875377
78.11453173,61.78645801,0,18.70509121
73.47466557,66.69590644,0,13.77570922
71.19375941,72.08015046,0,9.717066109
71.01741558,77.9896563,0,6.930909775
71.07523323,83.88086053,51.56553162,7.088694407
72.37034852,89.28309793,154.7080949,7.392912709
82.37858318,91.64218049,294.3639514,4.655461431
97.20013695,92.64260162,397.5401147,2.108648381
108.575759,91.81369613,507.8736963,1.235804326
114.8200648,89.26400542,596.7962233,2.050222751
117.592421,85.69610056,633.3500166,3.176509303
117.1212072,78.28795901,500.8444784,4.227302723
115.6150575,73.85089568,427.0595901,7.295360116
114.8547554,70.0296454,633.493017,9.419835275
112.3975054,66.05965408,537.4776719,13.13705513
108.7029578,60.69492997,449.3875471,15.71461342
106.5665957,55.23982547,331.9050472,19.02528217
110.1975439,53.42552998,220.7574635,27.24494612
108.5526319,51.61123556,110.3870818,30.01520353
102.2505084,49.30797432,15.09003852,30.65678477
96.85612195,48.18193699,0,26.36723642
93.93922166,50.51563325,0,18.69464425
93.92476725,53.43280924,0,19.40097708
85.87655082,57.47312055,0,20.48268125
78.8892882,61.69419583,0,21.06567332
74.16269557,67.36445884,0,31.9016797
72.44840234,73.61820159,0,40.3409371
71.59559205,79.31036474,0,36.24231324
72.23447705,85.52764696,44.5066436,31.11574086
74.02104234,90.71254166,147.8370774,37.05481931
83.69393465,93.07164978,294.9021527,40.81884551
97.665569,92.76788679,391.1135983,46.60846056
108.3473793,89.87400818,383.9889801,54.02726825
114.3604145,85.91144919,486.582942,58.18125203
117.8410369,78.86567738,457.201067,66.6162721
117.9190907,71.45756136,575.7207695,75.22283398
116.1845613,66.36841869,413.5334555,88.01395558
115.2508063,60.80824768,369.0280419,94.78226612
113.0595175,55.09933562,310.1987918,104.7964679
109.7899295,49.40858457,324.5412284,99.04442561
108.353161,45.14903109,162.2834142,105.392794
112.5189225,40.94370999,58.87214027,129.8913099
111.3799148,35.43418027,29.43839514,139.8227664
104.9939557,33.02226034,7.161258279,145.3167588
98.98092047,35.15677266,0,140.9239815
96.51499783,39.22944059,0,146.8807543
94.87875843,45.51585035,0,147.1032467
86.69177964,52.70802713,0,143.0511669
79.09454084,60.84175686,0,147.8518167
74.14245939,68.46835979,0,147.6915797
71.7834994,74.28739137,0,149.1540237
71.45104794,80.41431646,0,151.8400866
72.29807646,87.06636062,29.4618852,151.5441204
74.17136822,93.6641745,88.39274562,138.9780916
83.87027847,97.32751765,295.4626542,140.2104074
97.468989,94.85009721,384.6898819,128.7922762
107.9339831,89.673877,473.1351077,120.0768626
114.5049586,81.90739845,450.8689508,121.4798616
118.7892463,71.60112775,258.9121609,124.7958577
118.5724301,60.17172386,354.539305,127.379399
116.2944148,52.80023956,243.8153223,133.0423781
114.2852516,51.26140702,525.1222404,141.2193514
110.9289372,48.81304444,436.7078147,142.8821849
107.6709128,45.62205389,110.7797828,143.290809
107.4396422,41.90594637,214.4044473,142.4293225
111.5591495,37.91801882,221.5959656,146.403866
110.7265754,33.9300923,103.6324645,146.3608749
103.979256,30.21398793,7.175147314,147.7101904
97.97489341,28.97931714,0,151.3094838
95.30949989,32.18253717,0,152.2916573
93.84093167,36.51265762,0,148.622707
87.03868552,42.61801821,0,141.3268321
79.9039879,50.86045727,0,135.0877516
74.48936528,58.70445367,0,120.9294853
70.97405235,66.69719322,0,108.0749785
70.05186088,74.99782628,0,104.6775254
69.46212089,82.95410528,59.0396307,103.922381
67.46452119,90.63878571,140.4302584,100.3984038
70.67340059,93.54136502,236.9959049,103.984915
79.97047819,90.41186487,385.4498839,102.4034135
89.26177404,85.12698565,466.8882917,92.1715521
96.81564959,76.70842736,585.0560933,94.56327164
100.0216381,67.38033903,666.5252013,96.80804645
99.99851105,54.42938227,526.0803428,93.63062469
98.46345253,52.81818247,355.2739068,98.68175448
96.62485136,51.27937501,518.9831247,113.1896861
94.78335931,48.8310375,407.2365395,122.5202975
93.41308108,45.64007201,444.8038354,117.5620109
94.02883902,41.92398954,88.64885628,109.6361612
99.64582341,37.93608702,22.36377708,97.77119703
100.2182181,33.94818553,7.18896735,80.68057433
94.67928754,30.23210618,0,78.87934955
90.77081462,27.04114588,0,65.08159455
89.37740933,24.59281564,0,46.46141834
89.94402227,30.77059146,0,33.88547635
83.54360877,38.1801867,0,31.12954838
76.1718588,45.2271252,0,28.1862722
71.56379235,52.63641001,0,39.12220116
68.95621648,58.02075515,0,45.86537916
67.59172001,61.86536341,0,36.33998269
67.24770501,66.23509073,7.195132365,31.76900553
65.4987212,70.65927188,15.19103877,29.09227195
67.36623119,75.19213821,36.78148388,23.38202989
73.35903028,79.01844793,59.17534104,18.24201443
83.41930083,82.9717455,74.37545984,14.09835548
91.93005844,85.31294196,59.18562107,16.66377254
95.90502166,85.65776697,36.79426392,16.95706161
97.25217283,84.55340634,133.590841,18.35288663
96.63641489,82.3988107,148.8027798,21.60628094
95.59280636,79.66450255,140.8149594,31.75987058
94.48270754,75.58592778,81.61578832,32.86853829
93.46222608,69.8952519,74.42091996,25.30049751
95.0637749,63.89682731,36.81358397,25.63897906
101.2126816,56.75710954,29.61352559,30.24523487
102.554051,50.81291834,29.61613559,26.86426405
98.304454,45.2492334,0,23.91941118
94.63014254,41.73224546,0,23.91019335
93.62989725,40.91420209,0,24.38174844
92.89272226,40.89700669,0,29.82863623
84.60745347,42.54636728,0,31.71723444
77.4814285,42.63754556,0,29.24065183
73.62210057,42.982386,0,21.5780123
71.92515264,42.06307575,0,18.24776878
71.78639029,41.88639555,0,17.9023905
72.54380146,43.21299165,23.2332493,18.13043964
74.40552969,44.81140986,106.561972,18.57189314
86.81030581,46.51851323,229.168885,13.00573152
103.389516,45.88879789,343.7841775,8.929722514
114.666848,48.86396286,443.1928312,5.826600759
120.9429536,51.31386812,519.3757257,6.357222075
125.4151486,52.85424331,581.1439834,9.945903116
126.1060695,53.38016942,603.6426408,11.09584005
124.6837554,52.85586051,603.6971409,14.12338489
124.9728436,51.31710252,573.2834633,15.78824354
122.4953574,48.86881445,519.6102263,11.53549847
117.9797992,45.67789839,420.2167726,10.07347698
114.9270275,41.96186533,298.3488615,8.543729205
119.0927889,37.9740122,183.6776688,7.669269347
117.4652222,33.98616008,76.20511451,5.833339724
110.8161928,30.27013008,8.022322477,4.283949633
104.5805596,27.07921911,0,3.267012377
102.039474,24.63093818,0,3.109477416
99.56776958,23.09218935,0,4.068852844
89.42944521,22.56789165,0,2.636662332
82.20223936,23.093831,0,2.942566594
77.51033732,24.63422148,0,4.003789971
75.44913821,27.08414406,0,4.802101225
75.08777792,35.38485125,0,6.479210947
75.79893498,42.3630471,23.28395943,5.431938739
77.96709673,47.54806639,99.56819415,6.205647233
90.11458433,51.53756115,221.6400657,7.988285309
106.7371578,53.19023718,344.5376794,4.733361855
117.7051654,51.16595615,436.1336132,3.043163331
123.4984936,51.33351889,505.2550897,2.637258558
126.6553371,52.87391849,390.4241966,3.752464407
126.8808259,53.39986899,206.478127,9.482140008
125.3862398,52.87558447,535.929068,9.405512098
125.0566792,51.33685085,498.2113717,8.029117949
122.5184845,48.88858715,398.6064174,12.23574001
117.8439277,45.69769545,153.5099918,26.19931672
114.5598854,41.98168673,61.08823593,27.89530352
118.3267051,37.99385794,91.64095391,24.2937606
116.1932339,34.00603015,38.5892985,16.67088626
109.6106948,30.29002446,8.040193522,15.27180344
104.0977822,27.0991378,0,29.12170555
102.8373575,26.9332481,0,42.4774596
100.7154499,28.43767948,0,64.18439792
90.66674285,31.39129854,0,81.36722105
82.00276848,36.26462775,0,81.13435623
76.65752703,42.04372394,0,85.1650089
74.49514704,48.29761566,0,82.10563887
74.38240263,54.85940086,0,93.46163091
76.10247762,60.96814781,23.33645957,90.96538324
78.78232555,66.04450717,76.45432515,79.46366358
90.54821668,69.05586888,130.3872328,62.66447997
107.8443657,69.51304356,230.2117876,57.69597159
118.991608,66.72799773,330.0554425,53.59988903
124.2212142,60.80927279,375.9772597,66.41008342
127.4503298,52.89417638,406.6097379,81.37858608
127.0716242,53.42015103,299.5511646,89.51541984
125.3978033,52.89589065,291.5268441,93.25625201
124.8022815,51.35718116,169.1341317,112.0990152
122.1889239,48.90894159,207.0079284,127.3267518
117.8526004,45.71807399,199.7779099,145.0678025
115.2912786,42.00208937,176.4338503,152.6143534
118.8962089,38.01428466,76.54265537,141.9477317
116.6615569,34.02648096,38.67792872,115.2651953
109.9489281,30.31049933,0,112.8449418
104.7569034,27.11963673,0,124.432927
102.9154113,24.67140414,0,115.2274875
100.4552705,23.13270363,0,118.1821728
90.47594462,29.67292333,0,110.7245502
82.32076554,36.71995936,0,101.1159341
78.07405938,41.5209223,0,102.9045351
76.1545135,45.05773451,0,107.8364821
75.73533556,48.1416512,0,108.3729683
77.14319526,51.64200277,15.32497912,111.7204633
79.2824482,55.95759711,45.97947736,109.5558982
91.18131991,61.03398143,69.37937709,112.8227958
107.7056034,65.94722339,338.8628649,126.5111567
119.0580983,69.90062457,361.4895227,125.6037295
124.9236986,72.13323405,361.5252228,117.9573408
128.4881565,72.8042086,392.2292012,105.7364818
128.3754121,71.80862919,607.7733513,108.0575467
126.2997586,69.1107099,523.0760351,84.55949054
125.8198721,65.18097321,607.8941516,83.30356636
123.2730048,60.12433813,507.8398963,75.5462933
118.8644092,53.78165433,315.7157059,71.37336196
116.8436825,47.67464248,230.9557895,63.76542539
120.9920986,42.0565995,46.0342475,58.5866364
118.6418113,36.98197822,15.34627917,52.39885548
111.3712422,33.48338869,0,48.83314385
105.577914,31.81412784,0,38.15569337
103.6525863,32.84381152,0,30.7045589
99.50127929,34.67434313,0,25.2943353
89.63758874,37.19327342,0,25.34674098
82.01433201,40.979809,0,28.08599305
77.60573644,45.34605912,0,33.76250748
75.60813674,49.75236819,0,44.71052778
75.29881233,54.03183415,0,67.7134245
76.52454644,58.72773497,15.36174921,74.2325548
79.5599729,63.47808957,30.72661843,59.76617599
91.24781021,67.35897204,23.45163986,68.75861451
108.0380548,70.09856128,54.18687831,76.92948482
120.0091986,71.44356037,76.83996613,71.88024456
126.1291965,71.61119485,69.56747757,56.48581597
129.9133615,70.32587853,92.22676541,56.41629854
129.8121806,68.02611308,246.7722299,96.62179364
126.5136839,65.43690155,239.5149114,99.51108684
123.1429151,62.70271401,192.6026916,98.3686435
118.9742627,60.47189018,316.4511077,100.4546961
114.6119213,58.36791143,146.505174,87.57927302
113.3225878,56.17355219,139.2347554,78.34083323
117.6386751,53.81605699,38.86019919,88.54794945
115.4473863,50.80645792,8.096709667,82.6171184
107.5061325,48.17736506,0,74.95230406
101.1606458,45.96470705,0,57.45369865
98.95490253,44.60336317,0,49.77118174
95.17651931,44.58628792,0,45.44881915
86.82476022,45.80103203,0,40.47306513
79.39808349,48.71811799,0,38.4504922
74.8449438,52.43228675,0,33.15250048
71.72857264,56.83861929,0,26.54099661
71.00296117,61.22679284,0,27.87822132
70.96248882,65.37929641,23.50482,25.29121792
69.98537059,69.15151719,15.40131931,16.76481222
72.23158617,71.94558168,23.50974001,11.11785485
81.14995819,73.05493224,8.107653695,7.32491107
91.53400756,72.4436402,8.108504697,10.41152216
98.75543164,70.65498356,61.63109731,9.195030574
102.1753455,67.73942852,46.228178,10.70368
102.2736355,63.91810847,193.0431927,11.96362592
100.539106,59.26392164,518.3512231,14.10643838
98.78144959,53.81265394,502.9915839,20.66456758
96.63641489,48.97343409,332.6586491,26.41494067
95.1129199,45.78263726,116.0370962,46.23479638
95.52631607,42.06672338,131.4685356,53.21384055
101.2184634,38.07898938,85.22010752,52.80059026
101.8949299,34.09125634,30.84482873,46.8446795
96.51788871,30.37534535,0,70.32578163
92.76552343,29.35823615,0,72.39167438
92.38103608,31.47480801,0,74.85340631
90.19552903,35.26170089,0,90.49868723
83.341247,39.95436072,0,69.12691127
77.29063026,45.69725753,0,70.30374595
72.86179852,52.34592128,0,80.23017444
71.00585206,59.1433281,0,92.28819553
70.17905971,65.5965235,0,115.7841446
70.36407618,70.50983922,0,114.7814124
70.41611206,73.8473466,23.56714015,123.1485375
71.53777441,75.88064527,54.45408899,147.3682024
77.03334174,76.33785004,85.34767785,190.7548136
86.26103817,75.4005928,147.1389756,213.2823369
94.60123372,73.50327513,372.3587504,218.2569897
99.46947958,70.91379561,379.7168692,229.5109266
101.2155725,67.30986694,309.8239908,228.9769373
100.1343825,62.11228249,294.4052515,216.2759356
98.34781723,56.44366958,186.2599754,229.1359778
98.21772753,50.62631553,232.6468938,211.0830494
97.41695312,45.80527965,434.4299089,186.5845527
98.05005635,42.0893888,193.6433943,185.3992528
104.349289,38.53641438,139.9592572,188.8896051
105.1529543,38.02659683,39.06263971,171.9086607
101.1201734,38.65807445,0,170.5382985
97.64822371,40.03203931,0,153.1242845
96.54679754,41.93126587,0,146.6903708
93.6559152,44.08791962,0,146.8553413
85.10179435,47.15034029,0,143.4833277
78.90952437,50.61089311,0,143.4530543
74.24074939,55.52063355,0,135.4226234
72.20845911,61.99201087,0,107.3207934
72.10727823,68.7712816,0,80.71991976
73.7492994,75.42356645,15.47926951,69.18232588
78.57707291,80.39135881,54.59082934,48.68391193
93.25986431,83.62020589,124.6764182,62.66797955
111.8858192,84.83828658,202.1123159,69.9550964
122.726628,84.11835639,357.8109133,63.94905071
127.7741086,81.56895671,373.3384529,64.09653153
132.3706115,77.24055378,272.290195,88.51743768
133.1280227,71.46296512,155.7281975,101.5785743
131.9340883,63.76566825,279.6895139,125.6680659
132.7550989,54.94523807,435.4835116,106.6539173
130.196668,49.01922265,482.0215304,97.04739728
124.7502457,45.82847163,310.7795933,93.74635452
123.1804965,42.11260354,318.9721142,130.7897586
129.0807874,38.1249153,171.3341373,116.8844242
125.5510201,34.137228,62.01359829,132.0310911
117.2079336,30.42136273,0,126.0589405
110.368106,30.81719304,0,136.4297854
108.0004734,34.12933611,0,159.1413969
102.3025443,38.67706362,0,163.9069942
92.13531108,43.36976906,0,166.0811837
84.60745347,49.00402734,0,164.2194632
80.51107319,55.10931596,0,160.2831575
79.04250496,61.58071591,0,158.4913122
78.6435632,67.81658856,0,156.950823
79.76522555,73.0560022,0,150.6602157
83.67369847,77.0456599,46.56793886,146.1985647
97.21748224,79.07900402,116.8415982,152.8444356
116.8610277,78.88421346,187.1312777,162.9755168
126.9357527,76.64272787,249.2643362,170.4731429
131.2084768,73.11519348,350.644595,177.5430763
135.6430903,68.35207652,428.3419933,182.0674573
136.7271712,62.3571421,389.9664954,158.2378916
134.3103936,55.42065673,584.6078922,168.6502848
133.980833,51.49103535,553.6011131,196.6259282
130.4597383,49.04293489,460.4329752,209.4702733
124.4062307,45.85220635,381.965975,222.0095584
122.850936,42.13636072,273.2147974,234.2426259
128.4650295,38.14869493,148.076478,236.5276944
124.6779736,34.16103007,46.63719904,244.2908223
118.2139607,30.44518722,0,248.1534946
112.3165607,27.25446332,0,246.4599544
110.6253945,31.43610191,0,252.7487908
105.0315372,37.8314822,0,255.1322105
94.27456402,44.48052454,0,255.9713666
86.52410846,51.31033072,0,255.576148
81.83220642,57.95906239,0,255.7438388
80.75968907,63.77837984,0,256.3305086
80.85508819,68.71006513,0,253.9772189
81.67609877,73.94950109,0,251.6683764
85.43135494,78.69997007,31.13110946,250.2257417
99.19773664,82.58096686,179.434358,251.3512043
116.9419725,84.66856552,226.1628773,251.3097401
126.6148648,84.38341671,336.0058577,250.2961954
131.0494783,81.61669356,344.2413787,245.3495014
135.3973653,76.63623056,336.0844579,244.2211585
135.4176015,70.75000251,453.3573572,231.9724076
132.653918,64.03090763,187.7594793,211.5007014
133.0384053,58.03630979,218.9418588,207.3363792
130.2544856,53.08849631,187.8036794,201.0059458
125.0682427,49.13700096,187.8257794,182.6696444
123.2498777,45.4211775,219.019159,145.7864914
129.5953645,41.97695456,77.93735893,137.4836214
126.5397018,39.07615324,31.17861958,96.04498288
119.3182777,37.09927876,0,56.25391412
113.3110242,36.84304876,0,60.82534033
110.5531225,38.41629009,0,58.23923744
104.1324728,41.65985241,0,57.52436314
93.19337402,46.02654988,0,36.37374607
84.51205435,51.76953673,0,34.46643596
80.08900437,58.41829046,0,37.98660922
78.47300114,65.65052376,0,53.67341565
79.04828673,73.84275529,0,75.9762276
80.66139907,82.56010573,0,83.29406485
85.24344758,90.57112092,78.04851922,103.0397008
100.883121,95.97371766,195.5554992,114.2557684
121.0354618,98.17002244,414.9888593,144.8773336
131.6739089,96.14594935,336.9619601,141.0553413
135.9784327,89.46661911,525.2306406,143.5434517
140.6067353,79.70407589,141.3935609,153.3665945
141.1097488,69.14445175,313.2408995,149.2831814
138.574445,59.16485458,376.5921612,146.3888192
138.9068965,51.54001655,211.3446395,151.6597418
135.4927644,49.09196017,211.3701395,155.4389286
129.8584347,45.90127568,211.3956396,156.0127806
127.9793612,42.18547408,148.8997801,152.3777074
133.3130391,38.19785229,55.1242607,145.504357
130.0839236,35.40575695,0,134.875774
121.8998357,35.49390296,0,124.7667513
115.4994222,35.8897996,0,113.4234484
111.9841092,36.70227376,0,104.3274483
104.2914713,37.66349092,0,100.5508647
93.62700637,39.20442253,0,73.651189
86.5183267,41.57822279,0,56.72456531
82.02878642,45.83594719,0,56.25211456
79.40386526,51.43794013,0,56.48060762
79.07430467,57.78256299,0,54.83215006
80.41567407,64.00019993,0,51.82148603
84.98326817,70.05492229,15.65511996,61.01222697
98.93466635,74.15333103,23.897581,55.8117622
118.2631057,75.15413194,23.90052101,49.36287923
128.0949965,73.89086949,31.32175995,50.04886683
132.064178,70.03734854,55.23201098,52.48426352
135.307748,64.51350841,149.2272809,57.07915741
134.2178853,58.19258734,117.912301,67.35535794
129.9191433,53.10379808,149.264081,76.45024601
126.1609962,51.56529348,188.8711821,94.81297127
120.564248,49.11725868,78.36238002,93.19278233
115.7075657,45.92659576,31.34883002,87.36388059
115.2392428,42.21081571,86.63249113,76.81887124
120.3618863,38.22321546,126.2516223,71.08011299
118.6938471,34.2356161,39.61326111,76.26589589
110.7872839,30.51983873,0,75.21383219
104.2076357,30.58970445,0,76.85468756
102.6870316,34.11930359,0,80.14485304
97.28686342,38.44975057,0,85.97843253
89.2357561,42.81649128,0,89.8257375
81.81486113,47.36399579,0,81.96267716
76.7615988,52.16516232,0,85.89296186
74.18293175,56.78901943,0,81.96240703
73.3879391,61.61208574,0,73.19860252
73.79555351,65.65606127,15.69983007,55.21731189
73.35035763,69.2110698,118.1767016,52.49232405
76.06778703,72.00529023,220.6793633,49.49543278
85.11624876,73.5495332,252.1186435,43.41148275
95.97729371,73.69918591,323.2485251,31.56301241
103.3866252,72.78015806,315.0210041,41.52757615
106.8643566,70.51686345,401.8885258,46.48542149
106.9742101,67.02175133,386.2255858,48.79638918
105.1789722,62.5850882,473.1241076,48.72614286
102.9934652,57.13397583,528.6093493,52.54822696
101.3687893,51.53412224,410.3653475,53.2463357
100.3483078,46.16979777,354.9779061,46.00081864
